AccessFrequency,PurchaseHistory,Target_Surge,Cluster_ID
10,107.55344039739379,0,2
8,4.676319197590651,0,2
11,148.02845571576086,0,2
9,238.68367692329596,0,2
18,197.14435073021158,0,1
11,67.73473308021156,0,2
10,289.83741391598875,0,0
10,355.1664955738185,0,0
5,337.7695810816477,0,0
8,196.88096064163625,0,2
17,68.798075585557,0,1
12,249.74338674536133,0,1
9,445.21587746854135,0,0
10,234.3614244706164,0,2
15,97.84052487079381,0,1
14,46.526651546865196,0,1
14,471.9633190494398,1,1
11,371.50470443845745,1,0
14,156.48348635024118,0,1
9,147.6762031025872,0,2
14,447.60924336129875,1,1
9,88.78411740482555,0,2
9,267.5186448282723,0,0
11,356.75213758965066,0,0
9,198.1951759828448,0,2
10,19.951171271544275,0,2
11,113.87940685976078,0,2
10,450.9040687211869,1,0
6,261.55948341977717,0,0
8,407.7206232439849,0,0
8,277.84277139530866,0,0
10,471.8010478561517,1,0
14,454.56703777842256,1,1
9,241.44402100520097,0,2
11,159.1370127181747,0,2
9,300.8343936728051,0,0
13,337.44384083473676,1,1
4,249.17754615031578,0,0
9,411.1416105475472,1,0
11,91.66426089244139,0,2
13,167.20591531201617,0,1
4,343.1881786832265,0,0
7,123.34193269377863,0,2
17,219.92237234181695,0,1
10,481.86677331414637,0,0
15,312.9379863432871,1,1
4,474.52861732056283,1,0
9,361.2207016242879,0,0
9,362.3333848335865,0,0
20,295.9285868451028,0,1
17,71.1042974073634,0,1
6,259.85714544314385,0,0
11,126.3331002517355,0,2
12,499.33627717564013,1,0
14,133.48097005061027,0,1
17,115.34292173072424,0,1
10,311.9415775620223,0,0
7,255.47440660981508,0,0
8,10.67645662725708,0,2
9,64.76658949623493,0,2
10,405.5214709137563,0,0
11,241.8459775737803,1,1
9,73.0076074115072,0,2
9,232.6212814178668,0,2
6,126.57454154120185,0,2
16,111.79573055617186,0,1
8,478.8626382225522,1,0
13,181.0122634288705,0,1
13,23.215552336169566,0,2
9,485.1633363186514,0,0
11,397.4197873860789,0,0
15,127.20665328207926,0,1
9,204.4459173526957,0,2
7,431.1447872975642,1,0
17,178.70675966163714,0,1
13,283.7020210032994,0,1
8,267.4284348323063,0,0
10,200.64727431439982,0,2
7,319.75095090685807,0,0
12,236.64536865094317,0,1
7,10.61524583698642,0,2
6,407.1915538239688,0,0
6,56.57789137685965,0,2
8,232.0449654456817,0,2
7,289.9503954637486,0,0
7,352.7530270966454,0,0
12,205.39826764397472,0,1
9,367.7742435152657,1,0
19,65.67504235928511,1,1
7,326.7227741353895,1,0
5,413.16946379285145,1,0
11,444.7219864187506,1,0
8,289.7832479769446,0,0
18,156.44759903751864,0,1
11,81.67825585681321,0,2
4,172.77937643872244,0,2
5,269.98718657721986,0,0
6,98.16511199578026,0,2
12,476.25745284654647,1,0
12,448.5677144364547,0,0
11,16.478597432715624,0,2
16,280.9808991151944,0,1
14,394.6543951233066,1,1
17,122.69597996700348,0,1
9,261.9481161963719,0,0
16,202.9959412046895,1,1
12,98.27313210903822,0,2
8,307.3686919379113,0,0
7,496.8460877034155,0,0
6,182.64363013997243,0,2
15,276.1895041322335,1,1
10,163.92734081075028,0,2
10,438.47430840124844,1,0
8,432.30135021184657,0,0
9,89.38669397398513,0,2
11,449.97443711903037,1,0
10,75.75435552803356,0,2
9,47.71997981266713,0,2
7,326.46730785076596,0,0
13,192.9520529349475,0,1
8,265.37029673093537,0,0
5,326.2853909687317,0,0
5,26.41861889649244,0,2
10,146.4765855454967,0,2
14,230.45315588443356,0,1
10,133.29370490296594,0,2
8,24.485692142760474,0,2
10,43.33828661552669,0,2
11,400.87393437686677,1,0
12,455.693379606463,1,0
8,76.11665121522442,0,2
14,124.63097864574286,0,1
9,326.1247023655348,0,0
9,477.1358880462236,0,0
5,149.79485456663554,0,2
3,427.60681311800056,0,0
13,253.0123222251882,1,1
7,478.2793195403902,1,0
7,68.12933121409564,0,2
6,486.83619910399324,1,0
12,220.489313914754,1,1
8,476.46919521313083,1,0
11,229.34510852575963,0,1
12,265.0410670602891,0,1
8,402.3875048886605,0,0
7,361.314250369697,1,0
5,309.8016602086428,0,0
2,208.49001179477798,0,2
12,396.2191836998029,0,1
12,474.1141666446602,1,0
6,4.905448471513418,0,2
6,293.92254822633055,0,0
12,432.9904644891742,1,0
10,326.55626867277863,0,0
9,400.4146289166684,1,0
13,447.5305519244927,0,1
11,375.47550792652896,0,0
14,358.50870068238305,1,1
8,482.37294568195915,0,0
10,431.84232894578633,0,0
10,407.6889347913869,1,0
8,43.20168023593807,0,2
8,119.51494156970894,0,2
10,278.3780121625448,1,0
10,354.78005248740686,0,0
11,151.60744665023844,0,2
16,46.66405656041167,0,1
8,155.54959340762386,0,2
7,385.5145902902596,1,0
10,438.7005146706866,1,0
7,456.45182417217137,1,0
15,189.43333957207386,0,1
12,186.26928743009825,0,1
11,203.35373548589553,0,2
12,187.9047347107239,0,1
10,333.09830375360485,1,0
7,179.16163106599637,0,2
10,10.171968307122913,0,2
9,219.51230034393586,0,2
14,112.07603308929387,0,1
9,14.40356889230998,0,2
14,235.4214757670241,0,1
8,102.97727959914654,0,2
11,226.37090741986705,0,1
10,138.87499330514325,0,2
9,301.8544351402166,0,0
15,495.4386934369797,1,1
14,273.61596035583244,0,1
14,323.44795844638503,0,1
7,459.6378788756006,0,0
9,187.0002088625458,0,2
8,83.27422489279151,0,2
13,141.39864146527665,0,1
14,201.3974703572746,0,1
10,322.50884062791914,0,0
11,2.294014714860515,0,2
5,426.69160738349217,0,0
12,38.046986524915226,0,2
9,450.32757445927524,0,0
11,474.7172606024494,0,0
11,495.051397056067,1,0
4,404.7550922034388,0,0
3,70.9277629700763,0,2
10,353.08352161259313,0,0
3,101.66064530408825,0,2
9,448.56391779020197,1,0
8,158.30296282767236,0,2
7,163.39798853752058,0,2
6,458.82664795743335,1,0
2,6.615535391852278,0,2
15,96.98307574178489,0,1
14,210.96613328172754,0,1
16,350.3607836550965,1,1
8,323.7830830223677,1,0
8,334.70593758357455,0,0
8,440.01101420533206,1,0
8,60.51520614662831,0,2
14,261.0808481093852,1,1
9,362.73884455124426,0,0
15,318.0592214620823,1,1
9,224.15705996963376,0,2
14,8.557292936081984,0,1
13,30.22613282394232,0,2
15,59.470663426918314,0,1
9,171.61387641768178,0,2
21,58.82672633357344,0,1
9,213.04115653130418,0,2
11,89.32099529278969,0,2
10,389.58309876310307,1,0
7,435.7438083561078,0,0
6,194.82375398408792,0,2
7,255.66588265781937,0,0
10,476.7481207804708,0,0
5,267.7538776743102,0,0
9,497.53660792171246,1,0
12,71.06549684602732,0,2
11,431.1132102983492,1,0
10,248.60150133648267,0,2
7,11.357055624834079,0,2
14,486.11147071967423,1,1
8,482.52394987167895,1,0
12,191.63542009144356,0,1
16,477.0710355429524,1,1
9,70.50482111927286,0,2
7,340.0550705603411,0,0
6,95.96449344391728,0,2
6,123.32361816741383,0,2
10,389.6687186013027,0,0
8,188.6790422826475,0,2
12,3.5637514143105897,0,2
7,207.11921209779726,0,2
9,114.03466031647974,0,2
6,341.6649567791456,0,0
10,97.22434836175015,0,2
14,421.12676421823784,1,1
10,133.54650605408213,0,2
15,196.51412914150686,0,1
9,149.01843039854901,0,2
10,321.96167390468287,0,0
9,50.58177061319835,0,2
14,239.04968634912206,0,1
10,167.22740760752907,0,2
7,442.06898164415736,0,0
11,36.706046787196186,0,2
14,414.84753246642737,1,1
8,83.84023826495456,0,2
13,44.28882996497757,0,2
13,101.161429061504,0,1
7,51.3264910059052,0,2
5,260.4919741010628,0,0
4,494.10747645789064,1,0
11,17.16367596212942,0,2
9,230.56417465973067,0,2
7,193.03516455393088,0,2
6,169.8032071232002,0,2
16,165.93180521668043,1,1
10,447.5063783132311,1,0
8,9.488075104202021,0,2
6,387.45819369006915,0,0
7,126.46658940297084,0,2
8,191.64775540878742,0,2
16,210.07495642428887,0,1
7,152.36587703687172,0,2
15,46.779430917698924,0,1
10,57.16542441471739,0,2
10,149.06556204132215,0,2
7,410.9045264436253,1,0
10,67.31382639370592,0,2
9,371.3199165729654,1,0
7,144.43486471464385,0,2
10,441.7324675560464,1,0
8,214.16423770032046,0,2
10,85.86165664868778,0,2
5,492.9222250552551,1,0
10,88.31725961495579,0,2
14,283.8099106161347,0,1
9,284.6432390480671,0,0
10,186.40672558888994,0,2
7,475.7442962745655,0,0
6,421.9372812058658,0,0
13,414.90978041912103,1,1
11,487.0759677147389,0,0
10,228.55466909815843,0,2
11,48.59288781001464,0,2
11,382.7279627248969,1,0
12,190.4062897259669,0,1
10,95.17257590175915,0,2
9,241.6236716101267,0,2
9,462.85947008358164,1,0
7,85.6785095073142,0,2
13,424.3494076148709,1,1
11,209.10247080755866,0,2
10,68.40099035157098,0,2
9,424.1911519943282,0,0
6,484.8101705957143,0,0
5,145.63535791750581,0,2
9,151.76810492103442,0,2
9,195.27299151996658,0,2
16,407.06518223040354,1,1
14,5.208598369749906,0,1
13,111.97827586876718,0,1
8,352.9499055531631,1,0
10,202.81972524276304,0,2
13,165.14781148406377,0,1
11,436.14144445100874,1,0
17,458.6669600731197,1,1
7,473.9931095830977,0,0
12,136.2752663271483,1,2
10,456.2563047695535,1,0
11,368.48277736364446,0,0
9,77.10737424429031,0,2
13,305.13501415410514,0,1
7,13.16740965349561,0,2
10,354.1890778854326,0,0
8,366.7837613254692,0,0
10,394.66925429749864,0,0
7,86.26252706121745,0,2
7,314.1249704737655,0,0
8,89.4283424138272,0,2
17,473.32504169458787,1,1
12,337.50534634041725,1,1
8,47.66292400202787,0,2
11,93.5161150029114,0,2
5,331.7300490648739,0,0
12,238.33524807980433,0,1
4,368.1488331054392,0,0
7,140.39439946282957,0,2
7,328.95876842353846,0,0
8,88.4800840152195,0,2
7,271.85513168051654,0,0
13,478.8997957749931,1,1
5,314.1111161454932,0,0
13,24.996808752458243,0,2
11,494.3810688683134,1,0
9,78.4331648244328,0,2
9,359.03455134855255,0,0
8,266.265019532098,0,0
12,147.1803439021519,0,1
12,88.65524271385455,0,2
7,88.85118213835786,0,2
11,429.19984060408024,1,0
18,436.4562570817117,1,1
15,232.572760812356,0,1
13,51.810731462486935,0,2
9,442.082551923395,0,0
8,243.50824308754454,0,0
13,219.38121143345685,0,1
8,203.6785122188101,0,2
11,182.50708692960282,0,2
7,263.0027018042971,0,0
11,302.27061330585207,0,1
6,233.21610178647794,0,2
11,448.32408172752224,1,0
10,158.83061426474865,0,2
9,289.15592839339064,0,0
9,149.97696009699263,0,2
10,376.6750118962671,1,0
6,51.06054966411783,0,2
8,94.34949839766627,0,2
9,400.6007049634754,1,0
12,91.59879760976935,0,2
10,312.87317309737006,1,0
6,485.1217259520985,0,0
8,261.4453068829829,0,0
10,93.69822317003462,0,2
8,160.34552284631874,0,2
8,411.7290382271191,1,0
12,175.83045655998686,0,1
13,361.7556795149068,0,1
11,388.6750314420051,1,0
13,250.59142362258208,0,1
9,391.60669218319447,0,0
10,158.4515022141072,0,2
10,258.0798233582029,1,0
11,343.27913198607024,1,0
12,84.0365736521902,0,2
7,136.81098369109483,0,2
10,326.01830169682603,0,0
11,327.68005991477673,0,0
18,246.65132322648947,0,1
11,397.79267839106024,1,0
10,241.0274510024878,0,2
15,440.6611327068666,1,1
14,367.9517154359727,0,1
14,157.34743165167063,1,1
10,197.62700424227774,0,2
16,333.84334288492283,1,1
6,447.2263094117456,0,0
7,89.35436635175436,0,2
10,257.33176937099006,0,0
2,59.39221066218836,0,2
9,139.7275776600656,0,2
11,342.9906796466212,0,0
9,38.867317624080854,0,2
6,331.1792909444237,0,0
5,450.4055604726485,1,0
4,484.6851455092331,1,0
10,108.31610051275776,0,2
4,374.4489783039379,0,0
11,463.18522435276486,1,0
8,45.684655424718,0,2
16,207.01180424460264,0,1
13,459.70488343608304,1,1
7,101.39374912741505,0,2
13,466.8803418939209,1,1
11,263.59603554388923,0,1
7,49.94654126877784,0,2
18,224.93865837775752,1,1
5,163.1305977335331,0,2
7,141.10208027590414,0,2
14,270.7377878168419,0,1
15,241.79634537593503,0,1
9,240.98357981004597,0,2
4,44.070865551557645,0,2
11,401.1590905135683,1,0
9,240.7196576778976,0,2
7,410.45291435093714,1,0
8,412.29732077547516,1,0
16,158.5676624240216,0,1
18,2.173151903806181,0,1
13,455.62283872905925,1,1
8,380.3473465431201,0,0
11,53.62597841173555,0,2
11,350.8635170015507,0,0
4,10.0116343344403,0,2
9,13.879534610349243,0,2
15,262.91161979892127,0,1
11,48.018714618173306,0,2
8,482.16826124245944,1,0
10,446.91561332513123,0,0
11,324.9060156239424,0,0
7,31.854485419156642,0,2
4,162.41762890353257,0,2
15,185.86149895302196,0,1
11,240.43991791434982,0,1
12,84.4514370032261,0,2
10,288.75582139859796,0,0
10,217.88532395461164,0,2
18,473.64848169642926,1,1
13,468.09761481260955,1,1
10,282.7369776699862,0,0
6,322.1746679952676,0,0
11,68.89823388687122,0,2
8,111.66161942008578,0,2
7,450.3577021009548,0,0
20,349.5829614478675,1,1
7,94.71509864153876,0,2
12,285.10515303661145,0,1
17,467.38062524472446,1,1
12,172.5855530809518,0,1
12,92.91018775954262,0,2
8,471.0126384545492,0,0
13,230.6326801460496,0,1
11,208.62099933138322,0,2
13,133.7835998963751,0,1
7,445.7926474735721,1,0
8,422.8083834447875,1,0
8,201.49519971837705,0,2
12,15.306639948539424,0,2
11,223.32571525306977,0,1
12,90.42900829002664,0,2
12,71.3670350744406,0,2
11,196.5468059477118,0,2
9,49.5384686723136,0,2
12,478.73225346583246,1,0
8,23.769590890640902,0,2
12,200.6848136993636,0,1
8,81.35135101584746,0,2
10,344.40566076437807,0,0
10,39.40572460728087,0,2
12,273.40278710431716,0,1
6,386.5507476009688,0,0
9,475.02991752448537,1,0
14,349.2637814847063,1,1
14,49.745878817291754,0,1
5,44.26027485707051,0,2
12,365.79902426903294,0,1
10,107.66470250173433,0,2
8,223.6196543166244,0,2
6,488.31055067567945,1,0
13,409.95339920193777,1,1
8,423.29667865010026,0,0
4,430.38495236403935,0,0
5,309.772670060779,0,0
14,371.96696193123915,1,1
11,179.48045731714362,0,2
8,499.22311328642536,1,0
9,139.81108482732253,0,2
10,295.00370165175974,0,0
5,141.03083916059666,0,2
12,56.03552528003658,0,2
10,283.7929074218383,0,0
13,176.67433543306987,0,1
10,291.60963376169383,0,0
16,279.3392383324964,1,1
8,271.1283645717808,0,0
9,61.650561023264714,0,2
4,220.09038717517853,0,2
7,406.0019696993959,1,0
9,157.5717477723179,0,2
10,221.9157526460326,0,2
10,246.91579516013402,0,2
16,431.3656562958724,1,1
10,327.79988461300945,0,0
14,50.101267418657,0,1
13,432.5854929025106,1,1
10,416.03298774104496,1,0
6,376.82299029958773,0,0
9,233.02900915941882,0,2
10,378.7726917429034,0,0
12,239.3710313213786,0,1
17,368.31176716358146,1,1
15,440.05508248626813,1,1
10,445.2707925652984,0,0
6,227.2892870937273,0,2
7,429.6713396760146,0,0
7,50.72869025385657,0,2
13,50.90970874339051,0,2
12,274.13347343374,0,1
9,325.92230922813445,0,0
13,76.49688798920134,0,1
13,236.09002240299648,0,1
7,47.18133390796153,0,2
13,301.0497427766552,0,1
10,427.5470183764239,1,0
6,368.81948800976187,0,0
5,189.14577621463562,0,2
10,496.89689831856083,1,0
6,331.46748823306837,0,0
7,407.6242172212395,1,0
7,334.8486936458663,0,0
11,494.7081455435633,1,0
6,410.6798836088865,0,0
14,259.71160894772026,0,1
6,183.43978141879492,0,2
11,341.0774145744212,0,0
9,295.11090440350443,0,0
8,314.67529551377265,0,0
6,171.50588314187848,0,2
5,214.36421028527724,0,2
9,279.0482874453249,0,0
8,419.6417009609215,0,0
6,381.45445888145156,0,0
7,59.32793525139518,0,2
6,122.7771250096959,0,2
8,13.328862466513714,0,2
5,3.980283982795707,0,2
4,112.18773464012088,0,2
14,399.6604740046648,0,1
13,452.37382908719354,1,1
8,195.88418294929906,0,2
16,281.5992983033393,1,1
8,353.02630097769037,0,0
13,476.46834962586325,0,1
9,456.46611864871585,1,0
5,28.596151690689965,0,2
10,124.0829216046404,0,2
16,24.572271977588546,0,1
13,308.27121049452563,0,1
10,355.2466582363195,1,0
13,154.14170617825573,0,1
10,426.9259540666073,1,0
11,226.40637520574884,0,1
11,499.19075754850627,1,0
12,0.19984629466246462,0,2
19,54.74485420927833,0,1
17,150.8966214676702,0,1
12,12.75379897685658,0,2
9,391.1697288691254,1,0
12,26.38589393564361,0,2
10,374.4898166469136,0,0
15,26.284229394774705,0,1
12,126.36363232652282,0,2
11,420.6384078292648,0,0
8,475.54764711886213,1,0
8,207.2631713302561,0,2
15,484.96948215627566,1,1
14,313.44046187927125,1,1
9,207.9175612164657,0,2
7,401.40067198395843,1,0
12,147.6642600701006,0,1
7,132.8981306801092,0,2
11,328.27383845553715,1,0
5,195.24368098404747,0,2
9,67.95901347248979,0,2
8,33.4821176449544,0,2
4,393.92128812423863,1,0
7,337.9553659011723,0,0
7,205.89911230330165,0,2
12,448.1138175855283,1,0
13,205.42837622129977,0,1
8,355.1477357326918,0,0
14,454.5576376036464,1,1
16,420.3577293542217,1,1
16,255.55238816978948,1,1
5,340.31819622336633,0,0
9,206.83288836368453,0,2
10,323.598586147057,0,0
17,128.77621917269795,0,1
14,217.37105688477664,0,1
10,104.77286880091951,0,2
9,19.092476339774013,0,2
13,294.26992528768614,1,1
4,432.2146726753988,0,0
13,12.789137311595756,0,2
11,98.01487036464795,0,2
14,230.09252963520998,0,1
8,332.94840842112666,0,0
7,85.61459683494321,0,2
9,28.34741448531214,0,2
10,259.5243588634446,0,0
11,409.3548565286544,0,0
8,17.617454656385647,0,2
7,174.68472517951295,0,2
10,331.7573713966676,0,0
12,65.3710030512335,0,2
12,117.9733884463784,0,2
10,267.74632189313303,0,0
9,476.615848182109,0,0
13,143.67130912187804,0,1
10,243.7637106103552,0,2
8,199.96543153220912,0,2
6,448.69833601504,1,0
10,35.94493201555782,0,2
10,283.07379567038214,0,0
13,423.059849594972,0,1
11,494.0587885312959,1,0
13,349.3627487609037,0,1
10,189.96773783326228,0,2
6,205.91217626697195,0,2
5,175.84110987138197,0,2
13,301.8065499034767,0,1
10,369.7028853591255,1,0
9,409.7337817944655,1,0
12,208.29655484158593,0,1
10,358.35425112951964,1,0
7,458.1112960148882,0,0
13,460.41239722535266,1,1
15,352.01450135732125,1,1
9,318.45109640626805,0,0
10,265.76303776250336,0,0
8,91.59883409106429,0,2
11,61.814826302709236,0,2
14,242.85550339469015,0,1
7,79.72207810372967,0,2
11,288.499962834668,0,1
8,322.85136515060907,0,0
12,262.8077987600204,0,1
10,18.213356256306824,0,2
13,28.863979401166084,0,2
13,56.67059234074273,0,2
14,76.82290249416951,0,1
13,494.9413068846666,1,1
7,172.24750843156122,0,2
9,145.9866868206431,0,2
10,26.133317832114532,0,2
12,317.66019534279826,0,1
8,326.09539256564034,0,0
6,87.72434478933233,0,2
6,459.62077046230655,1,0
11,400.24677329756366,1,0
10,115.15965840375402,0,2
6,242.9248654582687,0,0
7,229.19542809942496,0,2
9,174.2602221711604,0,2
10,408.8173564128066,0,0
12,54.63224281057549,0,2
13,207.65711991389634,0,1
8,214.01556527460852,0,2
17,234.36280230708982,0,1
14,430.6749955493143,1,1
13,109.08343510075063,0,1
7,51.46158675613638,0,2
6,308.904231410554,0,0
7,86.91723748902358,0,2
10,37.46604292730987,0,2
15,213.32461028552675,0,1
10,109.82321542907047,0,2
8,180.60830943399182,0,2
9,129.85554005122873,0,2
10,46.31823136170787,0,2
10,280.1736014621008,1,0
7,13.50920901974284,0,2
11,483.18767399719974,1,0
8,170.6652608674831,0,2
11,347.5787552449019,0,0
19,405.18143627372496,1,1
6,139.55239776977757,0,2
10,374.36935455503414,0,0
14,416.2104277123548,0,1
13,120.65861690580675,0,1
5,496.2473384480364,0,0
10,10.344341421044678,0,2
7,108.50024011777055,0,2
10,390.01037813849643,0,0
9,97.06551252787644,0,2
10,349.12993165310326,0,0
12,427.7652024914518,1,0
16,479.6071363171301,1,1
7,237.12375770013477,0,2
10,485.5545614910587,0,0
8,205.8111483408393,0,2
10,109.06401983719289,0,2
14,256.96092654236264,0,1
9,324.91162215574633,0,0
12,228.9816580249719,0,1
10,283.4862219833958,0,0
11,208.2045938635943,0,2
7,262.3809770106249,0,0
8,476.29783597328077,1,0
9,249.915576268166,0,0
16,126.58981640463013,0,1
4,379.3733107562853,0,0
8,168.79222889077465,0,2
7,408.10358541069536,0,0
10,28.420994491942576,0,2
11,166.08898855434566,0,2
9,47.17995413031972,0,2
8,42.65891212291572,0,2
8,329.1947795862186,0,0
9,192.6674006768037,0,2
10,435.7394709925563,1,0
11,258.2025689367646,0,1
9,147.67161058614136,0,2
13,360.4444439810974,0,1
12,312.00839579284985,0,1
9,399.7973104146017,1,0
6,321.7941381709425,0,0
7,83.50670854946013,0,2
7,335.155018833533,0,0
11,195.77459880790516,0,2
12,231.57151512878406,0,1
10,460.78228786867237,0,0
10,179.9820231488735,0,2
11,305.97957149541935,0,1
8,181.7408667061198,0,2
6,47.36374267889587,0,2
12,226.76267102415025,0,1
12,298.53075222982596,0,1
6,203.75164601879936,0,2
7,195.3330923390922,0,2
9,410.1892569471985,1,0
13,14.842586144735105,0,2
12,147.79269837005998,0,1
13,405.8786326886058,1,1
11,460.2650743055819,1,0
9,206.14979292041414,0,2
9,444.39712159803815,1,0
12,99.46506106251634,0,2
5,110.71353393008631,0,2
4,423.09568829240175,1,0
10,451.6288706703091,0,0
6,111.40288398133374,0,2
4,29.662094984305554,0,2
9,45.162068527643875,0,2
7,130.69041768818164,0,2
12,380.72453857339747,0,1
9,254.99591389814142,0,0
13,227.79442112138483,0,1
12,292.06996558300045,0,1
15,445.1115567310931,1,1
10,45.21518978282879,0,2
16,347.36206381829066,1,1
6,463.3954228277026,0,0
6,106.6750208792,0,2
11,418.88615798091723,1,0
9,349.0123553797511,0,0
10,7.234268036572344,0,2
6,115.8058401810641,0,2
9,302.9223804479404,0,0
11,251.20016974560582,0,1
13,263.96812626343296,0,1
11,115.96521230341133,0,2
11,337.5017353543133,0,0
10,133.20918546838845,0,2
14,194.71748323922694,0,1
9,184.4579579400381,0,2
9,336.0125110599493,0,0
9,45.12638084160869,0,2
7,102.77095052009261,0,2
10,100.24853534253391,0,2
12,54.21233705785505,0,2
7,103.79748941822953,0,2
13,303.53013396167717,1,1
16,366.0840854370941,1,1
7,330.15172348456133,0,0
6,237.59406899044117,0,0
12,26.21728554803182,0,2
10,479.50350534338753,1,0
11,84.03823041874597,0,2
7,334.2106852028354,0,0
7,456.4453077410555,0,0
10,348.8885479904943,0,0
4,109.02482009447512,0,2
10,157.89814938201152,0,2
7,15.10293350554759,0,2
8,306.37912042105677,0,0
5,306.4964904407833,0,0
8,362.75029068818964,1,0
10,5.498144637810675,0,2
11,408.9206444122333,1,0
9,369.35547870015404,1,0
14,70.4433047620444,0,1
10,173.8133046344893,0,2
6,319.2624464521084,0,0
12,247.89843747016394,0,1
6,57.54713195063121,0,2
9,43.672687568294954,0,2
5,390.7281495540458,0,0
10,77.98355900890492,0,2
6,86.0463369652218,0,2
7,415.4615626783788,1,0
5,306.06981728160855,0,0
5,302.3578040769862,0,0
16,239.67288568167,0,1
11,284.4975072011455,0,1
16,300.88484518590553,0,1
4,483.91311742179016,0,0
12,111.48665373378964,0,2
9,107.28120985022954,0,2
7,28.60924385265784,0,2
13,329.09939940466114,1,1
11,274.52109041113096,0,1
7,55.619601923319884,0,2
10,182.2694675590936,0,2
11,89.33160266560192,0,2
8,165.74087020043078,0,2
12,475.63208469730506,1,0
10,341.65941944026446,0,0
7,3.784550397570974,0,2
4,126.25403689206183,0,2
11,5.180773538889516,0,2
15,357.4342493843404,0,1
7,234.71090102773917,0,2
11,497.00934590719464,1,0
10,366.7916305113291,0,0
7,258.95647135394097,0,0
11,402.3527141040676,0,0
14,352.401825617038,1,1
15,121.88808881799356,0,1
13,265.12913741375826,0,1
8,277.99936241703546,0,0
12,225.6158493039017,0,1
12,89.59631142768099,0,2
16,111.6845258289435,0,1
17,140.52370047798078,0,1
10,5.127574689081871,0,2
7,458.4719460847547,0,0
7,343.0479957917394,0,0
9,344.80865789223543,0,0
9,286.1653069045607,0,0
8,344.6554040805296,0,0
3,490.9312749368182,1,0
11,192.58016881724666,0,2
6,356.2627934382819,1,0
12,179.7645021887641,0,1
17,427.14439937341297,1,1
8,429.0143034450175,0,0
10,451.1332127117425,1,0
5,2.731662120939171,0,2
13,149.09572249804742,0,1
9,66.96217560079803,0,2
7,226.9930989450784,0,2
22,247.7248213396489,0,1
8,127.95202141482775,0,2
7,361.7232460225352,0,0
7,134.88485859448468,0,2
11,426.9456876416793,0,0
9,88.82968407089342,0,2
10,183.6176473826418,0,2
6,311.11887921215254,0,0
15,302.66753523162663,1,1
14,39.01455600257175,0,1
10,423.12930609547413,0,0
14,299.0324667148876,1,1
7,434.9297743535842,1,0
6,433.8177891139343,1,0
7,272.9593451875155,0,0
15,455.39072865571893,1,1
5,424.203899406728,0,0
9,479.06147228088554,0,0
9,425.2491992797032,1,0
6,410.60192550057474,0,0
13,234.68024033845575,0,1
13,106.01553018896387,0,1
7,455.354366537743,0,0
13,361.27459322303787,1,1
13,140.87393209926014,0,1
11,170.49786137782124,0,2
11,343.03925592861026,0,0
7,238.90865417683543,0,2
7,40.74128092318413,0,2
9,70.7239728728285,0,2
9,372.8243417561556,0,0
9,164.28476424091542,0,2
15,253.8247142010196,0,1
10,383.3107391267629,1,0
8,375.58779685302625,1,0
12,83.50751344363694,0,2
8,49.196932199517654,0,2
15,295.57614648254497,1,1
11,370.8164369656198,1,0
7,74.5199609977052,0,2
11,185.9776436636374,0,2
14,435.13899798382033,1,1
6,472.11157078016055,1,0
13,227.03488047484217,0,1
7,39.757967015416504,0,2
11,128.84822810118868,0,2
11,116.4849601577665,0,2
10,119.48186027052849,0,2
10,246.94085268962502,0,2
12,291.61282584578555,0,1
8,61.25479433996767,0,2
9,444.67800326416716,0,0
7,309.9869116405574,0,0
9,298.6258651340027,0,0
9,493.63949919214207,1,0
15,314.0719887465627,1,1
6,464.4795746505925,0,0
14,143.12848617989587,0,1
14,120.06474517324878,0,1
7,258.25934341222654,0,0
12,254.30447381833304,0,1
14,113.24182474194843,0,1
15,349.8278284499738,1,1
16,14.81690961834664,0,1
7,345.3152362747263,0,0
10,228.58894306165007,0,2
8,344.50375542253954,0,0
15,238.54031532075948,1,1
9,488.6668914423475,0,0
10,167.3424755515589,0,2
11,491.2864685011941,1,0
14,32.48697123948768,0,1
16,341.88038737877827,0,1
12,227.10960339245605,0,1
8,411.0688127648501,0,0
12,394.808034858499,1,1
14,400.10509143796867,1,1
12,47.36929965125986,0,2
6,411.18284993064736,0,0
10,107.02007872188047,0,2
8,12.840131929517383,0,2
7,108.8693598422057,0,2
16,239.64255234991637,0,1
11,371.055679955716,0,0
14,109.31624041642685,0,1
11,56.50377404513568,0,2
9,322.9836275119711,0,0
13,491.9490181800088,1,1
12,300.435151042809,0,1
14,345.52868206171087,0,1
10,280.58372187321004,0,0
10,391.17422211425196,1,0
10,487.9022101047224,1,0
9,272.0646147020924,0,0
11,208.39525587136293,0,2
7,430.17153058006323,1,0
14,484.864171879995,1,1
12,64.59082043478398,0,2
9,289.08548273693896,0,0
13,396.22999627299873,1,1
15,266.66970257819537,1,1
11,204.59848409647435,0,2
10,327.6149105677103,0,0
12,135.06404725667414,0,2
17,174.5668714691847,0,1
11,496.1383294406723,1,0
11,318.23266718724767,0,0
14,436.4636491555373,1,1
8,403.88425651857176,1,0
10,326.136277197012,0,0
10,420.3645412293866,1,0
9,143.5792477167855,1,2
9,318.5582244061492,0,0
9,295.30174476199045,0,0
13,311.2098003966724,0,1
10,84.3159635733876,0,2
